date,label
2019-10-04,"Negative: 0, Neutral: 0, Positive: 38"
2019-10-03,"Negative: 0, Neutral: 0, Positive: 42"
2019-10-02,"Negative: 0, Neutral: 0, Positive: 36"
2019-10-01,"Negative: 1, Neutral: 0, Positive: 52"
2019-09-30,"Negative: 0, Neutral: 0, Positive: 36"
2019-09-29,"Negative: 0, Neutral: 0, Positive: 19"
2019-09-28,"Negative: 0, Neutral: 0, Positive: 20"
2019-09-27,"Negative: 0, Neutral: 0, Positive: 42"
2019-09-26,"Negative: 0, Neutral: 0, Positive: 44"
2019-09-25,"Negative: 0, Neutral: 0, Positive: 63"
2019-09-24,"Negative: 0, Neutral: 0, Positive: 59"
2019-09-23,"Negative: 0, Neutral: 0, Positive: 46"
2019-09-22,"Negative: 0, Neutral: 0, Positive: 25"
2019-09-21,"Negative: 1, Neutral: 0, Positive: 28"
2019-09-20,"Negative: 0, Neutral: 0, Positive: 61"
2019-09-19,"Negative: 0, Neutral: 0, Positive: 46"
2019-09-18,"Negative: 0, Neutral: 0, Positive: 62"
2019-09-17,"Negative: 1, Neutral: 0, Positive: 37"
2019-09-16,"Negative: 0, Neutral: 0, Positive: 54"
2019-09-15,"Negative: 0, Neutral: 0, Positive: 19"
2019-09-14,"Negative: 0, Neutral: 0, Positive: 23"
2019-09-13,"Negative: 0, Neutral: 0, Positive: 40"
2019-09-12,"Negative: 0, Neutral: 0, Positive: 64"
2019-09-11,"Negative: 0, Neutral: 0, Positive: 47"
2019-09-10,"Negative: 0, Neutral: 0, Positive: 56"
2019-09-09,"Negative: 0, Neutral: 0, Positive: 42"
2019-09-08,"Negative: 0, Neutral: 0, Positive: 12"
2019-09-07,"Negative: 0, Neutral: 0, Positive: 27"
2019-09-06,"Negative: 0, Neutral: 0, Positive: 51"
2019-09-05,"Negative: 0, Neutral: 0, Positive: 39"
2019-09-04,"Negative: 0, Neutral: 0, Positive: 68"
2019-09-03,"Negative: 0, Neutral: 0, Positive: 52"
2019-09-02,"Negative: 0, Neutral: 0, Positive: 34"
2019-09-01,"Negative: 0, Neutral: 0, Positive: 16"
2019-08-31,"Negative: 0, Neutral: 0, Positive: 18"
2019-08-30,"Negative: 0, Neutral: 0, Positive: 38"
2019-08-29,"Negative: 1, Neutral: 0, Positive: 53"
2019-08-28,"Negative: 0, Neutral: 0, Positive: 48"
2019-08-27,"Negative: 0, Neutral: 0, Positive: 39"
2019-08-26,"Negative: 0, Neutral: 0, Positive: 38"
2019-08-25,"Negative: 0, Neutral: 0, Positive: 29"
2019-08-24,"Negative: 0, Neutral: 0, Positive: 17"
2019-08-23,"Negative: 0, Neutral: 0, Positive: 48"
2019-08-22,"Negative: 0, Neutral: 0, Positive: 35"
2019-08-21,"Negative: 1, Neutral: 0, Positive: 79"
2019-08-20,"Negative: 0, Neutral: 0, Positive: 68"
2019-08-19,"Negative: 0, Neutral: 0, Positive: 45"
2019-08-18,"Negative: 0, Neutral: 0, Positive: 9"
2019-08-17,"Negative: 0, Neutral: 0, Positive: 20"
2019-08-16,"Negative: 0, Neutral: 0, Positive: 43"
2019-08-15,"Negative: 0, Neutral: 0, Positive: 32"
2019-08-14,"Negative: 0, Neutral: 0, Positive: 42"
2019-08-13,"Negative: 0, Neutral: 0, Positive: 50"
2019-08-12,"Negative: 0, Neutral: 0, Positive: 40"
2019-08-11,"Negative: 0, Neutral: 0, Positive: 14"
2019-08-10,"Negative: 0, Neutral: 0, Positive: 20"
2019-08-09,"Negative: 0, Neutral: 0, Positive: 44"
2019-08-08,"Negative: 0, Neutral: 0, Positive: 40"
2019-08-07,"Negative: 0, Neutral: 0, Positive: 44"
2019-08-06,"Negative: 0, Neutral: 0, Positive: 54"
2019-08-05,"Negative: 0, Neutral: 0, Positive: 66"
2019-08-04,"Negative: 0, Neutral: 0, Positive: 15"
2019-08-03,"Negative: 0, Neutral: 0, Positive: 26"
2019-08-02,"Negative: 0, Neutral: 0, Positive: 43"
2019-08-01,"Negative: 0, Neutral: 0, Positive: 47"
2019-07-31,"Negative: 0, Neutral: 0, Positive: 34"
2019-07-30,"Negative: 1, Neutral: 0, Positive: 46"
2019-07-29,"Negative: 0, Neutral: 0, Positive: 74"
2019-07-28,"Negative: 0, Neutral: 0, Positive: 15"
2019-07-27,"Negative: 0, Neutral: 0, Positive: 10"
2019-07-26,"Negative: 0, Neutral: 0, Positive: 36"
2019-07-25,"Negative: 0, Neutral: 0, Positive: 34"
2019-07-24,"Negative: 0, Neutral: 0, Positive: 51"
2019-07-23,"Negative: 1, Neutral: 0, Positive: 35"
2019-07-22,"Negative: 1, Neutral: 0, Positive: 28"
2019-07-21,"Negative: 1, Neutral: 0, Positive: 16"
2019-07-20,"Negative: 0, Neutral: 0, Positive: 22"
2019-07-19,"Negative: 1, Neutral: 0, Positive: 36"
2019-07-18,"Negative: 0, Neutral: 0, Positive: 63"
2019-07-17,"Negative: 0, Neutral: 0, Positive: 64"
2019-07-16,"Negative: 0, Neutral: 0, Positive: 66"
2019-07-15,"Negative: 0, Neutral: 0, Positive: 46"
2019-07-14,"Negative: 0, Neutral: 0, Positive: 16"
2019-07-13,"Negative: 0, Neutral: 0, Positive: 33"
2019-07-12,"Negative: 0, Neutral: 0, Positive: 66"
2019-07-11,"Negative: 0, Neutral: 0, Positive: 57"
2019-07-10,"Negative: 1, Neutral: 0, Positive: 55"
2019-07-09,"Negative: 0, Neutral: 0, Positive: 46"
2019-07-08,"Negative: 0, Neutral: 0, Positive: 41"
2019-07-07,"Negative: 0, Neutral: 0, Positive: 15"
2019-07-06,"Negative: 0, Neutral: 0, Positive: 14"
2019-07-05,"Negative: 0, Neutral: 0, Positive: 23"
2019-07-04,"Negative: 0, Neutral: 0, Positive: 41"
2019-07-03,"Negative: 0, Neutral: 0, Positive: 46"
2019-07-02,"Negative: 0, Neutral: 0, Positive: 40"
2019-07-01,"Negative: 0, Neutral: 0, Positive: 75"
2019-06-30,"Negative: 0, Neutral: 0, Positive: 34"
2019-06-29,"Negative: 0, Neutral: 0, Positive: 38"
2019-06-28,"Negative: 0, Neutral: 0, Positive: 70"
2019-06-27,"Negative: 0, Neutral: 0, Positive: 76"
2019-06-26,"Negative: 1, Neutral: 0, Positive: 100"
2019-06-25,"Negative: 0, Neutral: 0, Positive: 60"
2019-06-24,"Negative: 0, Neutral: 0, Positive: 57"
2019-06-23,"Negative: 0, Neutral: 0, Positive: 38"
2019-06-22,"Negative: 0, Neutral: 0, Positive: 58"
2019-06-21,"Negative: 0, Neutral: 0, Positive: 46"
2019-06-20,"Negative: 0, Neutral: 0, Positive: 40"
2019-06-19,"Negative: 0, Neutral: 0, Positive: 43"
2019-06-18,"Negative: 0, Neutral: 0, Positive: 70"
2019-06-17,"Negative: 0, Neutral: 0, Positive: 48"
2019-06-16,"Negative: 0, Neutral: 0, Positive: 21"
2019-06-15,"Negative: 0, Neutral: 0, Positive: 34"
2019-06-14,"Negative: 0, Neutral: 0, Positive: 56"
2019-06-13,"Negative: 0, Neutral: 0, Positive: 42"
2019-06-12,"Negative: 0, Neutral: 0, Positive: 43"
2019-06-11,"Negative: 0, Neutral: 0, Positive: 41"
2019-06-10,"Negative: 0, Neutral: 0, Positive: 30"
2019-06-09,"Negative: 0, Neutral: 0, Positive: 18"
2019-06-08,"Negative: 0, Neutral: 0, Positive: 15"
2019-06-07,"Negative: 0, Neutral: 0, Positive: 47"
2019-06-06,"Negative: 0, Neutral: 0, Positive: 63"
2019-06-05,"Negative: 0, Neutral: 0, Positive: 60"
2019-06-04,"Negative: 0, Neutral: 0, Positive: 50"
2019-06-03,"Negative: 0, Neutral: 0, Positive: 44"
2019-06-02,"Negative: 0, Neutral: 0, Positive: 20"
2019-06-01,"Negative: 0, Neutral: 0, Positive: 43"
2019-05-31,"Negative: 0, Neutral: 0, Positive: 74"
2019-05-30,"Negative: 0, Neutral: 0, Positive: 40"
2019-05-29,"Negative: 0, Neutral: 0, Positive: 37"
2019-05-28,"Negative: 0, Neutral: 0, Positive: 72"
2019-05-27,"Negative: 0, Neutral: 0, Positive: 39"
2019-05-26,"Negative: 0, Neutral: 0, Positive: 32"
2019-05-25,"Negative: 0, Neutral: 0, Positive: 31"
2019-05-24,"Negative: 0, Neutral: 0, Positive: 47"
2019-05-23,"Negative: 0, Neutral: 0, Positive: 40"
2019-05-22,"Negative: 0, Neutral: 0, Positive: 53"
2019-05-21,"Negative: 0, Neutral: 0, Positive: 39"
2019-05-20,"Negative: 0, Neutral: 0, Positive: 45"
2019-05-19,"Negative: 0, Neutral: 0, Positive: 23"
2019-05-18,"Negative: 0, Neutral: 0, Positive: 28"
2019-05-17,"Negative: 0, Neutral: 0, Positive: 50"
2019-05-16,"Negative: 0, Neutral: 0, Positive: 71"
2019-05-15,"Negative: 0, Neutral: 0, Positive: 85"
2019-05-14,"Negative: 0, Neutral: 0, Positive: 108"
2019-05-13,"Negative: 0, Neutral: 0, Positive: 81"
2019-05-12,"Negative: 0, Neutral: 0, Positive: 50"
2019-05-11,"Negative: 0, Neutral: 0, Positive: 53"
2019-05-10,"Negative: 0, Neutral: 0, Positive: 63"
2019-05-09,"Negative: 0, Neutral: 0, Positive: 68"
2019-05-08,"Negative: 0, Neutral: 0, Positive: 42"
2019-05-07,"Negative: 0, Neutral: 0, Positive: 40"
2019-05-06,"Negative: 0, Neutral: 0, Positive: 37"
2019-05-05,"Negative: 0, Neutral: 0, Positive: 17"
2019-05-04,"Negative: 0, Neutral: 0, Positive: 24"
2019-05-03,"Negative: 0, Neutral: 0, Positive: 52"
2019-05-02,"Negative: 0, Neutral: 0, Positive: 52"
2019-05-01,"Negative: 0, Neutral: 0, Positive: 41"
2019-04-30,"Negative: 0, Neutral: 0, Positive: 48"
2019-04-29,"Negative: 0, Neutral: 0, Positive: 47"
2019-04-28,"Negative: 0, Neutral: 0, Positive: 24"
2019-04-27,"Negative: 0, Neutral: 0, Positive: 22"
2019-04-26,"Negative: 0, Neutral: 0, Positive: 55"
2019-04-25,"Negative: 0, Neutral: 0, Positive: 73"
2019-04-24,"Negative: 0, Neutral: 0, Positive: 50"
2019-04-23,"Negative: 0, Neutral: 0, Positive: 60"
2019-04-22,"Negative: 0, Neutral: 0, Positive: 39"
2019-04-21,"Negative: 0, Neutral: 0, Positive: 23"
2019-04-20,"Negative: 0, Neutral: 0, Positive: 25"
2019-04-19,"Negative: 0, Neutral: 0, Positive: 54"
2019-04-18,"Negative: 0, Neutral: 0, Positive: 53"
2019-04-17,"Negative: 0, Neutral: 0, Positive: 39"
2019-04-16,"Negative: 0, Neutral: 0, Positive: 51"
2019-04-15,"Negative: 0, Neutral: 0, Positive: 72"
2019-04-14,"Negative: 0, Neutral: 0, Positive: 25"
2019-04-13,"Negative: 0, Neutral: 0, Positive: 24"
2019-04-12,"Negative: 0, Neutral: 0, Positive: 40"
2019-04-11,"Negative: 0, Neutral: 0, Positive: 68"
2019-04-10,"Negative: 0, Neutral: 0, Positive: 52"
2019-04-09,"Negative: 0, Neutral: 0, Positive: 64"
2019-04-08,"Negative: 0, Neutral: 0, Positive: 66"
2019-04-07,"Negative: 0, Neutral: 0, Positive: 19"
2019-04-06,"Negative: 1, Neutral: 0, Positive: 33"
2019-04-05,"Negative: 0, Neutral: 0, Positive: 56"
2019-04-04,"Negative: 0, Neutral: 0, Positive: 68"
2019-04-03,"Negative: 0, Neutral: 0, Positive: 94"
2019-04-02,"Negative: 0, Neutral: 0, Positive: 77"
2019-04-01,"Negative: 0, Neutral: 0, Positive: 53"
2019-03-31,"Negative: 0, Neutral: 0, Positive: 24"
2019-03-30,"Negative: 0, Neutral: 0, Positive: 31"
2019-03-29,"Negative: 0, Neutral: 0, Positive: 61"
2019-03-28,"Negative: 0, Neutral: 0, Positive: 54"
2019-03-27,"Negative: 0, Neutral: 0, Positive: 37"
2019-03-26,"Negative: 0, Neutral: 0, Positive: 40"
2019-03-25,"Negative: 0, Neutral: 0, Positive: 31"
2019-03-24,"Negative: 0, Neutral: 0, Positive: 24"
2019-03-23,"Negative: 0, Neutral: 0, Positive: 17"
2019-03-22,"Negative: 0, Neutral: 0, Positive: 39"
2019-03-21,"Negative: 0, Neutral: 0, Positive: 46"
2019-03-20,"Negative: 0, Neutral: 0, Positive: 51"
2019-03-19,"Negative: 0, Neutral: 0, Positive: 34"
2019-03-18,"Negative: 0, Neutral: 0, Positive: 25"
2019-03-17,"Negative: 0, Neutral: 0, Positive: 15"
2019-03-16,"Negative: 0, Neutral: 0, Positive: 17"
2019-03-15,"Negative: 0, Neutral: 0, Positive: 41"
2019-03-14,"Negative: 0, Neutral: 0, Positive: 50"
2019-03-13,"Negative: 0, Neutral: 0, Positive: 28"
2019-03-12,"Negative: 0, Neutral: 0, Positive: 56"
2019-03-11,"Negative: 0, Neutral: 0, Positive: 47"
2019-03-10,"Negative: 0, Neutral: 0, Positive: 36"
2019-03-09,"Negative: 0, Neutral: 0, Positive: 27"
2019-03-08,"Negative: 0, Neutral: 0, Positive: 58"
2019-03-07,"Negative: 0, Neutral: 0, Positive: 40"
2019-03-06,"Negative: 0, Neutral: 0, Positive: 59"
2019-03-05,"Negative: 0, Neutral: 0, Positive: 37"
2019-03-04,"Negative: 1, Neutral: 0, Positive: 39"
2019-03-03,"Negative: 0, Neutral: 0, Positive: 28"
2019-03-02,"Negative: 0, Neutral: 0, Positive: 24"
2019-03-01,"Negative: 0, Neutral: 0, Positive: 39"
2019-02-28,"Negative: 0, Neutral: 0, Positive: 39"
2019-02-27,"Negative: 0, Neutral: 0, Positive: 49"
2019-02-26,"Negative: 1, Neutral: 0, Positive: 51"
2019-02-25,"Negative: 0, Neutral: 0, Positive: 37"
2019-02-24,"Negative: 0, Neutral: 0, Positive: 32"
2019-02-23,"Negative: 0, Neutral: 0, Positive: 22"
2019-02-22,"Negative: 1, Neutral: 0, Positive: 43"
2019-02-21,"Negative: 0, Neutral: 0, Positive: 34"
2019-02-20,"Negative: 0, Neutral: 0, Positive: 54"
2019-02-19,"Negative: 0, Neutral: 0, Positive: 42"
2019-02-18,"Negative: 0, Neutral: 0, Positive: 29"
2019-02-17,"Negative: 0, Neutral: 0, Positive: 22"
2019-02-16,"Negative: 0, Neutral: 0, Positive: 20"
2019-02-15,"Negative: 0, Neutral: 0, Positive: 42"
2019-02-14,"Negative: 0, Neutral: 0, Positive: 32"
2019-02-13,"Negative: 0, Neutral: 0, Positive: 62"
2019-02-12,"Negative: 0, Neutral: 0, Positive: 42"
2019-02-11,"Negative: 0, Neutral: 0, Positive: 38"
2019-02-10,"Negative: 0, Neutral: 0, Positive: 30"
2019-02-09,"Negative: 0, Neutral: 0, Positive: 19"
2019-02-08,"Negative: 0, Neutral: 0, Positive: 47"
2019-02-07,"Negative: 0, Neutral: 0, Positive: 55"
2019-02-06,"Negative: 0, Neutral: 0, Positive: 62"
2019-02-05,"Negative: 0, Neutral: 0, Positive: 37"
2019-02-04,"Negative: 0, Neutral: 0, Positive: 44"
2019-02-03,"Negative: 0, Neutral: 0, Positive: 23"
2019-02-02,"Negative: 0, Neutral: 0, Positive: 35"
2019-02-01,"Negative: 0, Neutral: 0, Positive: 56"
2019-01-31,"Negative: 0, Neutral: 0, Positive: 49"
2019-01-30,"Negative: 0, Neutral: 0, Positive: 54"
2019-01-29,"Negative: 0, Neutral: 0, Positive: 42"
2019-01-28,"Negative: 0, Neutral: 0, Positive: 33"
2019-01-27,"Negative: 0, Neutral: 0, Positive: 23"
2019-01-26,"Negative: 0, Neutral: 0, Positive: 29"
2019-01-25,"Negative: 0, Neutral: 0, Positive: 40"
2019-01-24,"Negative: 0, Neutral: 0, Positive: 41"
2019-01-23,"Negative: 0, Neutral: 0, Positive: 49"
2019-01-22,"Negative: 0, Neutral: 0, Positive: 42"
2019-01-21,"Negative: 0, Neutral: 0, Positive: 29"
2019-01-20,"Negative: 0, Neutral: 0, Positive: 23"
2019-01-19,"Negative: 0, Neutral: 0, Positive: 25"
2019-01-18,"Negative: 0, Neutral: 0, Positive: 46"
2019-01-17,"Negative: 0, Neutral: 0, Positive: 53"
2019-01-16,"Negative: 0, Neutral: 0, Positive: 39"
2019-01-15,"Negative: 0, Neutral: 0, Positive: 40"
2019-01-14,"Negative: 1, Neutral: 0, Positive: 36"
2019-01-13,"Negative: 0, Neutral: 0, Positive: 21"
2019-01-12,"Negative: 0, Neutral: 0, Positive: 25"
2019-01-11,"Negative: 0, Neutral: 0, Positive: 37"
2019-01-10,"Negative: 0, Neutral: 0, Positive: 74"
2019-01-09,"Negative: 0, Neutral: 0, Positive: 73"
2019-01-08,"Negative: 0, Neutral: 0, Positive: 44"
2019-01-07,"Negative: 0, Neutral: 0, Positive: 55"
2019-01-06,"Negative: 0, Neutral: 0, Positive: 32"
2019-01-05,"Negative: 0, Neutral: 0, Positive: 32"
2019-01-04,"Negative: 0, Neutral: 0, Positive: 40"
2019-01-03,"Negative: 0, Neutral: 0, Positive: 43"
2019-01-02,"Negative: 0, Neutral: 0, Positive: 36"
2019-01-01,"Negative: 0, Neutral: 0, Positive: 21"
2018-12-31,"Negative: 0, Neutral: 0, Positive: 37"
2018-12-30,"Negative: 0, Neutral: 0, Positive: 18"
2018-12-29,"Negative: 0, Neutral: 0, Positive: 20"
2018-12-28,"Negative: 0, Neutral: 0, Positive: 36"
2018-12-27,"Negative: 0, Neutral: 0, Positive: 30"
2018-12-26,"Negative: 0, Neutral: 0, Positive: 14"
2018-12-25,"Negative: 0, Neutral: 0, Positive: 10"
2018-12-24,"Negative: 1, Neutral: 0, Positive: 22"
2018-12-23,"Negative: 0, Neutral: 0, Positive: 24"
2018-12-22,"Negative: 0, Neutral: 0, Positive: 16"
2018-12-21,"Negative: 1, Neutral: 0, Positive: 47"
2018-12-20,"Negative: 0, Neutral: 0, Positive: 62"
2018-12-19,"Negative: 0, Neutral: 0, Positive: 61"
2018-12-18,"Negative: 0, Neutral: 0, Positive: 63"
2018-12-17,"Negative: 0, Neutral: 0, Positive: 50"
2018-12-16,"Negative: 0, Neutral: 0, Positive: 16"
2018-12-15,"Negative: 1, Neutral: 0, Positive: 27"
2018-12-14,"Negative: 0, Neutral: 0, Positive: 40"
2018-12-13,"Negative: 0, Neutral: 0, Positive: 35"
2018-12-12,"Negative: 0, Neutral: 0, Positive: 34"
2018-12-11,"Negative: 0, Neutral: 0, Positive: 42"
2018-12-10,"Negative: 0, Neutral: 0, Positive: 34"
2018-12-09,"Negative: 0, Neutral: 0, Positive: 21"
2018-12-08,"Negative: 0, Neutral: 0, Positive: 29"
2018-12-07,"Negative: 0, Neutral: 0, Positive: 30"
2018-12-06,"Negative: 0, Neutral: 0, Positive: 63"
2018-12-05,"Negative: 0, Neutral: 0, Positive: 45"
2018-12-04,"Negative: 0, Neutral: 0, Positive: 54"
2018-12-03,"Negative: 0, Neutral: 0, Positive: 41"
2018-12-02,"Negative: 0, Neutral: 0, Positive: 31"
2018-12-01,"Negative: 0, Neutral: 0, Positive: 38"
2018-11-30,"Negative: 0, Neutral: 0, Positive: 52"
2018-11-29,"Negative: 0, Neutral: 0, Positive: 51"
2018-11-28,"Negative: 0, Neutral: 0, Positive: 61"
2018-11-27,"Negative: 0, Neutral: 0, Positive: 78"
2018-11-26,"Negative: 0, Neutral: 0, Positive: 39"
2018-11-25,"Negative: 0, Neutral: 0, Positive: 22"
2018-11-24,"Negative: 0, Neutral: 0, Positive: 12"
2018-11-23,"Negative: 0, Neutral: 0, Positive: 33"
2018-11-22,"Negative: 0, Neutral: 0, Positive: 34"
2018-11-21,"Negative: 0, Neutral: 0, Positive: 58"
2018-11-20,"Negative: 0, Neutral: 0, Positive: 68"
2018-11-19,"Negative: 0, Neutral: 0, Positive: 54"
2018-11-18,"Negative: 1, Neutral: 0, Positive: 25"
2018-11-17,"Negative: 0, Neutral: 0, Positive: 28"
2018-11-16,"Negative: 0, Neutral: 0, Positive: 53"
2018-11-15,"Negative: 1, Neutral: 0, Positive: 115"
2018-11-14,"Negative: 2, Neutral: 0, Positive: 60"
2018-11-13,"Negative: 0, Neutral: 0, Positive: 31"
2018-11-12,"Negative: 0, Neutral: 0, Positive: 29"
2018-11-11,"Negative: 1, Neutral: 0, Positive: 20"
2018-11-10,"Negative: 0, Neutral: 0, Positive: 21"
2018-11-09,"Negative: 0, Neutral: 0, Positive: 53"
2018-11-08,"Negative: 0, Neutral: 0, Positive: 44"
2018-11-07,"Negative: 0, Neutral: 0, Positive: 47"
2018-11-06,"Negative: 0, Neutral: 0, Positive: 37"
2018-11-05,"Negative: 0, Neutral: 0, Positive: 29"
2018-11-04,"Negative: 0, Neutral: 0, Positive: 18"
2018-11-03,"Negative: 0, Neutral: 0, Positive: 22"
2018-11-02,"Negative: 0, Neutral: 0, Positive: 44"
2018-11-01,"Negative: 0, Neutral: 0, Positive: 58"
2018-10-31,"Negative: 1, Neutral: 0, Positive: 88"
2018-10-30,"Negative: 0, Neutral: 0, Positive: 41"
2018-10-29,"Negative: 0, Neutral: 0, Positive: 41"
2018-10-28,"Negative: 1, Neutral: 0, Positive: 19"
2018-10-27,"Negative: 0, Neutral: 0, Positive: 29"
2018-10-26,"Negative: 1, Neutral: 0, Positive: 35"
2018-10-25,"Negative: 1, Neutral: 0, Positive: 50"
2018-10-24,"Negative: 0, Neutral: 0, Positive: 47"
2018-10-23,"Negative: 0, Neutral: 0, Positive: 48"
2018-10-22,"Negative: 0, Neutral: 0, Positive: 65"
2018-10-21,"Negative: 0, Neutral: 0, Positive: 18"
2018-10-20,"Negative: 0, Neutral: 0, Positive: 20"
2018-10-19,"Negative: 0, Neutral: 0, Positive: 52"
2018-10-18,"Negative: 0, Neutral: 0, Positive: 45"
2018-10-17,"Negative: 0, Neutral: 0, Positive: 42"
2018-10-16,"Negative: 0, Neutral: 0, Positive: 68"
2018-10-15,"Negative: 0, Neutral: 0, Positive: 95"
2018-10-14,"Negative: 0, Neutral: 0, Positive: 23"
2018-10-13,"Negative: 0, Neutral: 0, Positive: 32"
2018-10-12,"Negative: 0, Neutral: 0, Positive: 52"
2018-10-11,"Negative: 0, Neutral: 0, Positive: 58"
2018-10-10,"Negative: 0, Neutral: 0, Positive: 63"
2018-10-09,"Negative: 0, Neutral: 0, Positive: 49"
2018-10-08,"Negative: 0, Neutral: 0, Positive: 36"
2018-10-07,"Negative: 0, Neutral: 0, Positive: 27"
2018-10-06,"Negative: 0, Neutral: 0, Positive: 23"
2018-10-05,"Negative: 0, Neutral: 0, Positive: 48"
2018-10-04,"Negative: 0, Neutral: 0, Positive: 52"
2018-10-03,"Negative: 0, Neutral: 0, Positive: 44"
2018-10-02,"Negative: 0, Neutral: 0, Positive: 45"
2018-10-01,"Negative: 0, Neutral: 0, Positive: 39"
2018-09-30,"Negative: 0, Neutral: 0, Positive: 10"
2018-09-29,"Negative: 0, Neutral: 0, Positive: 13"
2018-09-28,"Negative: 0, Neutral: 0, Positive: 33"
2018-09-27,"Negative: 0, Neutral: 0, Positive: 41"
2018-09-26,"Negative: 0, Neutral: 0, Positive: 40"
2018-09-25,"Negative: 0, Neutral: 0, Positive: 47"
2018-09-24,"Negative: 0, Neutral: 0, Positive: 23"
2018-09-23,"Negative: 0, Neutral: 0, Positive: 29"
2018-09-22,"Negative: 0, Neutral: 0, Positive: 40"
2018-09-21,"Negative: 0, Neutral: 0, Positive: 61"
2018-09-20,"Negative: 0, Neutral: 0, Positive: 40"
2018-09-19,"Negative: 0, Neutral: 0, Positive: 46"
2018-09-18,"Negative: 0, Neutral: 0, Positive: 37"
2018-09-17,"Negative: 0, Neutral: 0, Positive: 36"
2018-09-16,"Negative: 0, Neutral: 0, Positive: 17"
2018-09-15,"Negative: 1, Neutral: 0, Positive: 18"
2018-09-14,"Negative: 0, Neutral: 0, Positive: 42"
2018-09-13,"Negative: 0, Neutral: 0, Positive: 32"
2018-09-12,"Negative: 1, Neutral: 0, Positive: 45"
2018-09-11,"Negative: 0, Neutral: 0, Positive: 41"
2018-09-10,"Negative: 0, Neutral: 0, Positive: 53"
2018-09-09,"Negative: 0, Neutral: 0, Positive: 13"
2018-09-08,"Negative: 0, Neutral: 0, Positive: 15"
2018-09-07,"Negative: 0, Neutral: 0, Positive: 27"
2018-09-06,"Negative: 0, Neutral: 0, Positive: 31"
2018-09-05,"Negative: 0, Neutral: 0, Positive: 47"
2018-09-04,"Negative: 0, Neutral: 0, Positive: 38"
2018-09-03,"Negative: 0, Neutral: 0, Positive: 25"
2018-09-02,"Negative: 0, Neutral: 0, Positive: 17"
2018-09-01,"Negative: 0, Neutral: 0, Positive: 16"
2018-08-31,"Negative: 0, Neutral: 0, Positive: 29"
2018-08-30,"Negative: 0, Neutral: 0, Positive: 48"
2018-08-29,"Negative: 0, Neutral: 0, Positive: 50"
2018-08-28,"Negative: 2, Neutral: 0, Positive: 61"
2018-08-27,"Negative: 0, Neutral: 0, Positive: 40"
2018-08-26,"Negative: 0, Neutral: 0, Positive: 34"
2018-08-25,"Negative: 0, Neutral: 0, Positive: 23"
2018-08-24,"Negative: 0, Neutral: 0, Positive: 43"
2018-08-23,"Negative: 0, Neutral: 0, Positive: 43"
2018-08-22,"Negative: 0, Neutral: 0, Positive: 56"
2018-08-21,"Negative: 0, Neutral: 0, Positive: 41"
2018-08-20,"Negative: 0, Neutral: 0, Positive: 51"
2018-08-19,"Negative: 0, Neutral: 0, Positive: 8"
2018-08-18,"Negative: 0, Neutral: 0, Positive: 12"
2018-08-17,"Negative: 0, Neutral: 0, Positive: 42"
2018-08-16,"Negative: 0, Neutral: 0, Positive: 35"
2018-08-15,"Negative: 0, Neutral: 0, Positive: 43"
2018-08-14,"Negative: 0, Neutral: 0, Positive: 57"
2018-08-13,"Negative: 0, Neutral: 0, Positive: 53"
2018-08-12,"Negative: 1, Neutral: 0, Positive: 28"
2018-08-11,"Negative: 0, Neutral: 0, Positive: 20"
2018-08-10,"Negative: 0, Neutral: 0, Positive: 47"
2018-08-09,"Negative: 0, Neutral: 0, Positive: 42"
2018-08-08,"Negative: 0, Neutral: 0, Positive: 49"
2018-08-07,"Negative: 0, Neutral: 0, Positive: 51"
2018-08-06,"Negative: 1, Neutral: 0, Positive: 44"
2018-08-05,"Negative: 0, Neutral: 0, Positive: 26"
2018-08-04,"Negative: 0, Neutral: 0, Positive: 31"
2018-08-03,"Negative: 0, Neutral: 0, Positive: 70"
2018-08-02,"Negative: 0, Neutral: 0, Positive: 38"
2018-08-01,"Negative: 0, Neutral: 0, Positive: 41"
2018-07-31,"Negative: 0, Neutral: 0, Positive: 45"
2018-07-30,"Negative: 0, Neutral: 0, Positive: 40"
2018-07-29,"Negative: 0, Neutral: 0, Positive: 13"
2018-07-28,"Negative: 0, Neutral: 0, Positive: 19"
2018-07-27,"Negative: 0, Neutral: 0, Positive: 34"
2018-07-26,"Negative: 0, Neutral: 0, Positive: 47"
2018-07-25,"Negative: 0, Neutral: 0, Positive: 33"
2018-07-24,"Negative: 0, Neutral: 0, Positive: 43"
2018-07-23,"Negative: 0, Neutral: 0, Positive: 27"
2018-07-22,"Negative: 0, Neutral: 0, Positive: 17"
2018-07-21,"Negative: 0, Neutral: 0, Positive: 20"
2018-07-20,"Negative: 0, Neutral: 0, Positive: 33"
2018-07-19,"Negative: 0, Neutral: 0, Positive: 45"
2018-07-18,"Negative: 0, Neutral: 0, Positive: 47"
2018-07-17,"Negative: 0, Neutral: 0, Positive: 51"
2018-07-16,"Negative: 0, Neutral: 0, Positive: 36"
2018-07-15,"Negative: 0, Neutral: 0, Positive: 24"
2018-07-14,"Negative: 0, Neutral: 0, Positive: 14"
2018-07-13,"Negative: 0, Neutral: 0, Positive: 27"
2018-07-12,"Negative: 0, Neutral: 0, Positive: 25"
2018-07-11,"Negative: 0, Neutral: 0, Positive: 33"
