date,label
2019-10-04,"Negative: 0, Neutral: 38, Positive: 0"
2019-10-03,"Negative: 0, Neutral: 39, Positive: 0"
2019-10-02,"Negative: 0, Neutral: 37, Positive: 0"
2019-10-01,"Negative: 0, Neutral: 51, Positive: 0"
2019-09-30,"Negative: 0, Neutral: 40, Positive: 0"
2019-09-29,"Negative: 0, Neutral: 16, Positive: 0"
2019-09-28,"Negative: 0, Neutral: 22, Positive: 0"
2019-09-27,"Negative: 0, Neutral: 39, Positive: 0"
2019-09-26,"Negative: 0, Neutral: 45, Positive: 0"
2019-09-25,"Negative: 0, Neutral: 56, Positive: 0"
2019-09-24,"Negative: 0, Neutral: 68, Positive: 0"
2019-09-23,"Negative: 0, Neutral: 47, Positive: 0"
2019-09-22,"Negative: 0, Neutral: 23, Positive: 0"
2019-09-21,"Negative: 0, Neutral: 30, Positive: 0"
2019-09-20,"Negative: 0, Neutral: 61, Positive: 0"
2019-09-19,"Negative: 0, Neutral: 47, Positive: 0"
2019-09-18,"Negative: 0, Neutral: 59, Positive: 0"
2019-09-17,"Negative: 0, Neutral: 40, Positive: 0"
2019-09-16,"Negative: 0, Neutral: 54, Positive: 0"
2019-09-15,"Negative: 0, Neutral: 18, Positive: 0"
2019-09-14,"Negative: 0, Neutral: 21, Positive: 0"
2019-09-13,"Negative: 0, Neutral: 44, Positive: 0"
2019-09-12,"Negative: 0, Neutral: 63, Positive: 0"
2019-09-11,"Negative: 0, Neutral: 48, Positive: 0"
2019-09-10,"Negative: 0, Neutral: 56, Positive: 0"
2019-09-09,"Negative: 0, Neutral: 40, Positive: 0"
2019-09-08,"Negative: 0, Neutral: 14, Positive: 0"
2019-09-07,"Negative: 0, Neutral: 26, Positive: 0"
2019-09-06,"Negative: 0, Neutral: 51, Positive: 0"
2019-09-05,"Negative: 0, Neutral: 40, Positive: 0"
2019-09-04,"Negative: 0, Neutral: 65, Positive: 0"
2019-09-03,"Negative: 0, Neutral: 49, Positive: 0"
2019-09-02,"Negative: 0, Neutral: 38, Positive: 0"
2019-09-01,"Negative: 0, Neutral: 18, Positive: 0"
2019-08-31,"Negative: 0, Neutral: 16, Positive: 0"
2019-08-30,"Negative: 0, Neutral: 39, Positive: 0"
2019-08-29,"Negative: 0, Neutral: 51, Positive: 0"
2019-08-28,"Negative: 0, Neutral: 51, Positive: 0"
2019-08-27,"Negative: 0, Neutral: 40, Positive: 0"
2019-08-26,"Negative: 0, Neutral: 37, Positive: 0"
2019-08-25,"Negative: 1, Neutral: 28, Positive: 0"
2019-08-24,"Negative: 0, Neutral: 16, Positive: 1"
2019-08-23,"Negative: 0, Neutral: 45, Positive: 0"
2019-08-22,"Negative: 0, Neutral: 37, Positive: 0"
2019-08-21,"Negative: 1, Neutral: 79, Positive: 0"
2019-08-20,"Negative: 0, Neutral: 70, Positive: 0"
2019-08-19,"Negative: 0, Neutral: 44, Positive: 0"
2019-08-18,"Negative: 0, Neutral: 10, Positive: 0"
2019-08-17,"Negative: 0, Neutral: 18, Positive: 0"
2019-08-16,"Negative: 0, Neutral: 45, Positive: 0"
2019-08-15,"Negative: 0, Neutral: 32, Positive: 0"
2019-08-14,"Negative: 0, Neutral: 40, Positive: 0"
2019-08-13,"Negative: 0, Neutral: 50, Positive: 0"
2019-08-12,"Negative: 0, Neutral: 41, Positive: 0"
2019-08-11,"Negative: 0, Neutral: 14, Positive: 0"
2019-08-10,"Negative: 0, Neutral: 20, Positive: 0"
2019-08-09,"Negative: 0, Neutral: 41, Positive: 1"
2019-08-08,"Negative: 0, Neutral: 41, Positive: 0"
2019-08-07,"Negative: 0, Neutral: 46, Positive: 0"
2019-08-06,"Negative: 0, Neutral: 50, Positive: 0"
2019-08-05,"Negative: 0, Neutral: 69, Positive: 0"
2019-08-04,"Negative: 0, Neutral: 15, Positive: 0"
2019-08-03,"Negative: 0, Neutral: 26, Positive: 0"
2019-08-02,"Negative: 0, Neutral: 41, Positive: 0"
2019-08-01,"Negative: 0, Neutral: 49, Positive: 0"
2019-07-31,"Negative: 0, Neutral: 34, Positive: 0"
2019-07-30,"Negative: 0, Neutral: 48, Positive: 0"
2019-07-29,"Negative: 0, Neutral: 74, Positive: 0"
2019-07-28,"Negative: 0, Neutral: 11, Positive: 0"
2019-07-27,"Negative: 0, Neutral: 14, Positive: 0"
2019-07-26,"Negative: 0, Neutral: 34, Positive: 0"
2019-07-25,"Negative: 0, Neutral: 35, Positive: 0"
2019-07-24,"Negative: 0, Neutral: 52, Positive: 0"
2019-07-23,"Negative: 0, Neutral: 32, Positive: 1"
2019-07-22,"Negative: 0, Neutral: 32, Positive: 0"
2019-07-21,"Negative: 0, Neutral: 17, Positive: 0"
2019-07-20,"Negative: 0, Neutral: 22, Positive: 0"
2019-07-19,"Negative: 0, Neutral: 36, Positive: 1"
2019-07-18,"Negative: 0, Neutral: 59, Positive: 0"
2019-07-17,"Negative: 0, Neutral: 67, Positive: 0"
2019-07-16,"Negative: 0, Neutral: 66, Positive: 0"
2019-07-15,"Negative: 0, Neutral: 46, Positive: 0"
2019-07-14,"Negative: 0, Neutral: 16, Positive: 0"
2019-07-13,"Negative: 0, Neutral: 34, Positive: 0"
2019-07-12,"Negative: 0, Neutral: 66, Positive: 0"
2019-07-11,"Negative: 0, Neutral: 56, Positive: 0"
2019-07-10,"Negative: 0, Neutral: 56, Positive: 0"
2019-07-09,"Negative: 0, Neutral: 47, Positive: 0"
2019-07-08,"Negative: 0, Neutral: 40, Positive: 0"
2019-07-07,"Negative: 0, Neutral: 16, Positive: 0"
2019-07-06,"Negative: 0, Neutral: 13, Positive: 0"
2019-07-05,"Negative: 0, Neutral: 24, Positive: 0"
2019-07-04,"Negative: 0, Neutral: 39, Positive: 0"
2019-07-03,"Negative: 0, Neutral: 47, Positive: 0"
2019-07-02,"Negative: 0, Neutral: 37, Positive: 0"
2019-07-01,"Negative: 0, Neutral: 78, Positive: 0"
2019-06-30,"Negative: 0, Neutral: 34, Positive: 0"
2019-06-29,"Negative: 0, Neutral: 37, Positive: 0"
2019-06-28,"Negative: 0, Neutral: 68, Positive: 0"
2019-06-27,"Negative: 0, Neutral: 79, Positive: 0"
2019-06-26,"Negative: 0, Neutral: 101, Positive: 0"
2019-06-25,"Negative: 0, Neutral: 59, Positive: 0"
2019-06-24,"Negative: 0, Neutral: 58, Positive: 0"
2019-06-23,"Negative: 0, Neutral: 39, Positive: 0"
2019-06-22,"Negative: 0, Neutral: 55, Positive: 1"
2019-06-21,"Negative: 0, Neutral: 46, Positive: 0"
2019-06-20,"Negative: 0, Neutral: 41, Positive: 0"
2019-06-19,"Negative: 0, Neutral: 41, Positive: 0"
2019-06-18,"Negative: 0, Neutral: 72, Positive: 0"
2019-06-17,"Negative: 0, Neutral: 47, Positive: 0"
2019-06-16,"Negative: 0, Neutral: 21, Positive: 0"
2019-06-15,"Negative: 0, Neutral: 36, Positive: 0"
2019-06-14,"Negative: 0, Neutral: 56, Positive: 0"
2019-06-13,"Negative: 0, Neutral: 41, Positive: 0"
2019-06-12,"Negative: 0, Neutral: 43, Positive: 0"
2019-06-11,"Negative: 0, Neutral: 42, Positive: 0"
2019-06-10,"Negative: 0, Neutral: 30, Positive: 0"
2019-06-09,"Negative: 0, Neutral: 18, Positive: 0"
2019-06-08,"Negative: 0, Neutral: 14, Positive: 0"
2019-06-07,"Negative: 0, Neutral: 46, Positive: 0"
2019-06-06,"Negative: 0, Neutral: 61, Positive: 2"
2019-06-05,"Negative: 0, Neutral: 60, Positive: 0"
2019-06-04,"Negative: 0, Neutral: 51, Positive: 0"
2019-06-03,"Negative: 0, Neutral: 45, Positive: 0"
2019-06-02,"Negative: 0, Neutral: 20, Positive: 0"
2019-06-01,"Negative: 0, Neutral: 42, Positive: 0"
2019-05-31,"Negative: 0, Neutral: 73, Positive: 0"
2019-05-30,"Negative: 0, Neutral: 40, Positive: 0"
2019-05-29,"Negative: 0, Neutral: 37, Positive: 0"
2019-05-28,"Negative: 0, Neutral: 73, Positive: 0"
2019-05-27,"Negative: 0, Neutral: 39, Positive: 0"
2019-05-26,"Negative: 0, Neutral: 33, Positive: 0"
2019-05-25,"Negative: 0, Neutral: 27, Positive: 0"
2019-05-24,"Negative: 0, Neutral: 50, Positive: 0"
2019-05-23,"Negative: 0, Neutral: 39, Positive: 0"
2019-05-22,"Negative: 0, Neutral: 53, Positive: 0"
2019-05-21,"Negative: 0, Neutral: 40, Positive: 1"
2019-05-20,"Negative: 0, Neutral: 45, Positive: 0"
2019-05-19,"Negative: 0, Neutral: 22, Positive: 0"
2019-05-18,"Negative: 0, Neutral: 27, Positive: 0"
2019-05-17,"Negative: 0, Neutral: 50, Positive: 0"
2019-05-16,"Negative: 0, Neutral: 73, Positive: 0"
2019-05-15,"Negative: 0, Neutral: 81, Positive: 0"
2019-05-14,"Negative: 0, Neutral: 108, Positive: 1"
2019-05-13,"Negative: 0, Neutral: 84, Positive: 0"
2019-05-12,"Negative: 0, Neutral: 46, Positive: 0"
2019-05-11,"Negative: 0, Neutral: 53, Positive: 1"
2019-05-10,"Negative: 0, Neutral: 64, Positive: 0"
2019-05-09,"Negative: 0, Neutral: 70, Positive: 0"
2019-05-08,"Negative: 0, Neutral: 41, Positive: 0"
2019-05-07,"Negative: 0, Neutral: 39, Positive: 0"
2019-05-06,"Negative: 0, Neutral: 39, Positive: 0"
2019-05-05,"Negative: 0, Neutral: 15, Positive: 0"
2019-05-04,"Negative: 0, Neutral: 23, Positive: 0"
2019-05-03,"Negative: 0, Neutral: 51, Positive: 0"
2019-05-02,"Negative: 0, Neutral: 55, Positive: 0"
2019-05-01,"Negative: 0, Neutral: 42, Positive: 0"
2019-04-30,"Negative: 0, Neutral: 47, Positive: 0"
2019-04-29,"Negative: 0, Neutral: 48, Positive: 0"
2019-04-28,"Negative: 0, Neutral: 24, Positive: 0"
2019-04-27,"Negative: 0, Neutral: 22, Positive: 0"
2019-04-26,"Negative: 0, Neutral: 52, Positive: 0"
2019-04-25,"Negative: 0, Neutral: 74, Positive: 0"
2019-04-24,"Negative: 0, Neutral: 52, Positive: 0"
2019-04-23,"Negative: 0, Neutral: 59, Positive: 0"
2019-04-22,"Negative: 0, Neutral: 40, Positive: 0"
2019-04-21,"Negative: 0, Neutral: 23, Positive: 0"
2019-04-20,"Negative: 0, Neutral: 24, Positive: 0"
2019-04-19,"Negative: 0, Neutral: 54, Positive: 0"
2019-04-18,"Negative: 0, Neutral: 51, Positive: 0"
2019-04-17,"Negative: 0, Neutral: 41, Positive: 0"
2019-04-16,"Negative: 0, Neutral: 48, Positive: 1"
2019-04-15,"Negative: 0, Neutral: 72, Positive: 0"
2019-04-14,"Negative: 0, Neutral: 26, Positive: 0"
2019-04-13,"Negative: 0, Neutral: 26, Positive: 0"
2019-04-12,"Negative: 0, Neutral: 39, Positive: 0"
2019-04-11,"Negative: 0, Neutral: 68, Positive: 1"
2019-04-10,"Negative: 0, Neutral: 51, Positive: 0"
2019-04-09,"Negative: 0, Neutral: 64, Positive: 0"
2019-04-08,"Negative: 0, Neutral: 65, Positive: 0"
2019-04-07,"Negative: 0, Neutral: 18, Positive: 0"
2019-04-06,"Negative: 0, Neutral: 35, Positive: 0"
2019-04-05,"Negative: 0, Neutral: 57, Positive: 0"
2019-04-04,"Negative: 0, Neutral: 68, Positive: 0"
2019-04-03,"Negative: 0, Neutral: 92, Positive: 0"
2019-04-02,"Negative: 0, Neutral: 79, Positive: 1"
2019-04-01,"Negative: 1, Neutral: 51, Positive: 0"
2019-03-31,"Negative: 0, Neutral: 25, Positive: 0"
2019-03-30,"Negative: 0, Neutral: 29, Positive: 0"
2019-03-29,"Negative: 0, Neutral: 60, Positive: 0"
2019-03-28,"Negative: 0, Neutral: 57, Positive: 0"
2019-03-27,"Negative: 0, Neutral: 36, Positive: 0"
2019-03-26,"Negative: 0, Neutral: 39, Positive: 0"
2019-03-25,"Negative: 0, Neutral: 33, Positive: 0"
2019-03-24,"Negative: 0, Neutral: 24, Positive: 0"
2019-03-23,"Negative: 0, Neutral: 17, Positive: 0"
2019-03-22,"Negative: 0, Neutral: 39, Positive: 0"
2019-03-21,"Negative: 0, Neutral: 45, Positive: 0"
2019-03-20,"Negative: 0, Neutral: 49, Positive: 0"
2019-03-19,"Negative: 0, Neutral: 36, Positive: 1"
2019-03-18,"Negative: 0, Neutral: 25, Positive: 0"
2019-03-17,"Negative: 0, Neutral: 14, Positive: 0"
2019-03-16,"Negative: 0, Neutral: 16, Positive: 0"
2019-03-15,"Negative: 0, Neutral: 43, Positive: 0"
2019-03-14,"Negative: 0, Neutral: 48, Positive: 0"
2019-03-13,"Negative: 0, Neutral: 28, Positive: 1"
2019-03-12,"Negative: 0, Neutral: 52, Positive: 0"
2019-03-11,"Negative: 0, Neutral: 51, Positive: 0"
2019-03-10,"Negative: 0, Neutral: 36, Positive: 0"
2019-03-09,"Negative: 0, Neutral: 27, Positive: 0"
2019-03-08,"Negative: 0, Neutral: 57, Positive: 0"
2019-03-07,"Negative: 0, Neutral: 42, Positive: 0"
2019-03-06,"Negative: 0, Neutral: 56, Positive: 0"
2019-03-05,"Negative: 0, Neutral: 38, Positive: 0"
2019-03-04,"Negative: 1, Neutral: 41, Positive: 0"
2019-03-03,"Negative: 0, Neutral: 28, Positive: 0"
2019-03-02,"Negative: 0, Neutral: 24, Positive: 0"
2019-03-01,"Negative: 0, Neutral: 37, Positive: 0"
2019-02-28,"Negative: 0, Neutral: 37, Positive: 0"
2019-02-27,"Negative: 0, Neutral: 52, Positive: 0"
2019-02-26,"Negative: 0, Neutral: 52, Positive: 0"
2019-02-25,"Negative: 0, Neutral: 37, Positive: 0"
2019-02-24,"Negative: 0, Neutral: 33, Positive: 0"
2019-02-23,"Negative: 0, Neutral: 19, Positive: 0"
2019-02-22,"Negative: 0, Neutral: 45, Positive: 0"
2019-02-21,"Negative: 0, Neutral: 35, Positive: 0"
2019-02-20,"Negative: 0, Neutral: 50, Positive: 1"
2019-02-19,"Negative: 0, Neutral: 43, Positive: 0"
2019-02-18,"Negative: 0, Neutral: 32, Positive: 0"
2019-02-17,"Negative: 0, Neutral: 20, Positive: 0"
2019-02-16,"Negative: 0, Neutral: 19, Positive: 0"
2019-02-15,"Negative: 0, Neutral: 44, Positive: 0"
2019-02-14,"Negative: 0, Neutral: 31, Positive: 0"
2019-02-13,"Negative: 0, Neutral: 59, Positive: 0"
2019-02-12,"Negative: 0, Neutral: 45, Positive: 1"
2019-02-11,"Negative: 0, Neutral: 39, Positive: 0"
2019-02-10,"Negative: 0, Neutral: 30, Positive: 0"
2019-02-09,"Negative: 0, Neutral: 15, Positive: 0"
2019-02-08,"Negative: 0, Neutral: 46, Positive: 0"
2019-02-07,"Negative: 0, Neutral: 56, Positive: 0"
2019-02-06,"Negative: 0, Neutral: 59, Positive: 0"
2019-02-05,"Negative: 0, Neutral: 43, Positive: 0"
2019-02-04,"Negative: 0, Neutral: 44, Positive: 0"
2019-02-03,"Negative: 0, Neutral: 24, Positive: 0"
2019-02-02,"Negative: 0, Neutral: 31, Positive: 0"
2019-02-01,"Negative: 0, Neutral: 57, Positive: 0"
2019-01-31,"Negative: 0, Neutral: 48, Positive: 0"
2019-01-30,"Negative: 0, Neutral: 57, Positive: 0"
2019-01-29,"Negative: 0, Neutral: 40, Positive: 0"
2019-01-28,"Negative: 0, Neutral: 35, Positive: 1"
2019-01-27,"Negative: 0, Neutral: 22, Positive: 0"
2019-01-26,"Negative: 0, Neutral: 26, Positive: 0"
2019-01-25,"Negative: 0, Neutral: 39, Positive: 0"
2019-01-24,"Negative: 0, Neutral: 44, Positive: 0"
2019-01-23,"Negative: 0, Neutral: 50, Positive: 0"
2019-01-22,"Negative: 0, Neutral: 40, Positive: 0"
2019-01-21,"Negative: 0, Neutral: 31, Positive: 0"
2019-01-20,"Negative: 0, Neutral: 24, Positive: 0"
2019-01-19,"Negative: 0, Neutral: 23, Positive: 0"
2019-01-18,"Negative: 0, Neutral: 47, Positive: 0"
2019-01-17,"Negative: 0, Neutral: 51, Positive: 0"
2019-01-16,"Negative: 0, Neutral: 38, Positive: 1"
2019-01-15,"Negative: 0, Neutral: 42, Positive: 0"
2019-01-14,"Negative: 0, Neutral: 38, Positive: 0"
2019-01-13,"Negative: 0, Neutral: 21, Positive: 0"
2019-01-12,"Negative: 0, Neutral: 24, Positive: 0"
2019-01-11,"Negative: 0, Neutral: 36, Positive: 0"
2019-01-10,"Negative: 0, Neutral: 72, Positive: 0"
2019-01-09,"Negative: 0, Neutral: 75, Positive: 0"
2019-01-08,"Negative: 0, Neutral: 43, Positive: 0"
2019-01-07,"Negative: 0, Neutral: 56, Positive: 0"
2019-01-06,"Negative: 0, Neutral: 34, Positive: 0"
2019-01-05,"Negative: 0, Neutral: 32, Positive: 0"
2019-01-04,"Negative: 0, Neutral: 38, Positive: 0"
2019-01-03,"Negative: 0, Neutral: 43, Positive: 0"
2019-01-02,"Negative: 0, Neutral: 38, Positive: 0"
2019-01-01,"Negative: 0, Neutral: 21, Positive: 0"
2018-12-31,"Negative: 1, Neutral: 35, Positive: 0"
2018-12-30,"Negative: 0, Neutral: 18, Positive: 0"
2018-12-29,"Negative: 0, Neutral: 19, Positive: 0"
2018-12-28,"Negative: 0, Neutral: 37, Positive: 0"
2018-12-27,"Negative: 0, Neutral: 31, Positive: 0"
2018-12-26,"Negative: 0, Neutral: 14, Positive: 0"
2018-12-25,"Negative: 0, Neutral: 10, Positive: 0"
2018-12-24,"Negative: 0, Neutral: 22, Positive: 0"
2018-12-23,"Negative: 0, Neutral: 23, Positive: 0"
2018-12-22,"Negative: 0, Neutral: 15, Positive: 0"
2018-12-21,"Negative: 0, Neutral: 43, Positive: 0"
2018-12-20,"Negative: 0, Neutral: 63, Positive: 0"
2018-12-19,"Negative: 0, Neutral: 66, Positive: 0"
2018-12-18,"Negative: 0, Neutral: 60, Positive: 0"
2018-12-17,"Negative: 0, Neutral: 51, Positive: 0"
2018-12-16,"Negative: 0, Neutral: 18, Positive: 1"
2018-12-15,"Negative: 0, Neutral: 28, Positive: 0"
2018-12-14,"Negative: 0, Neutral: 39, Positive: 0"
2018-12-13,"Negative: 0, Neutral: 34, Positive: 0"
2018-12-12,"Negative: 0, Neutral: 35, Positive: 0"
2018-12-11,"Negative: 0, Neutral: 40, Positive: 0"
2018-12-10,"Negative: 0, Neutral: 33, Positive: 0"
2018-12-09,"Negative: 0, Neutral: 26, Positive: 0"
2018-12-08,"Negative: 0, Neutral: 27, Positive: 0"
2018-12-07,"Negative: 0, Neutral: 32, Positive: 0"
2018-12-06,"Negative: 1, Neutral: 57, Positive: 0"
2018-12-05,"Negative: 0, Neutral: 47, Positive: 0"
2018-12-04,"Negative: 0, Neutral: 54, Positive: 0"
2018-12-03,"Negative: 0, Neutral: 42, Positive: 0"
2018-12-02,"Negative: 0, Neutral: 32, Positive: 0"
2018-12-01,"Negative: 0, Neutral: 36, Positive: 0"
2018-11-30,"Negative: 0, Neutral: 52, Positive: 0"
2018-11-29,"Negative: 0, Neutral: 49, Positive: 0"
2018-11-28,"Negative: 0, Neutral: 63, Positive: 0"
2018-11-27,"Negative: 0, Neutral: 80, Positive: 0"
2018-11-26,"Negative: 0, Neutral: 38, Positive: 0"
2018-11-25,"Negative: 0, Neutral: 23, Positive: 0"
2018-11-24,"Negative: 0, Neutral: 13, Positive: 0"
2018-11-23,"Negative: 0, Neutral: 31, Positive: 0"
2018-11-22,"Negative: 0, Neutral: 34, Positive: 0"
2018-11-21,"Negative: 0, Neutral: 58, Positive: 0"
2018-11-20,"Negative: 0, Neutral: 69, Positive: 1"
2018-11-19,"Negative: 0, Neutral: 54, Positive: 0"
2018-11-18,"Negative: 0, Neutral: 23, Positive: 0"
2018-11-17,"Negative: 0, Neutral: 28, Positive: 0"
2018-11-16,"Negative: 0, Neutral: 51, Positive: 0"
2018-11-15,"Negative: 0, Neutral: 118, Positive: 0"
2018-11-14,"Negative: 0, Neutral: 63, Positive: 0"
2018-11-13,"Negative: 0, Neutral: 32, Positive: 0"
2018-11-12,"Negative: 0, Neutral: 29, Positive: 0"
2018-11-11,"Negative: 0, Neutral: 22, Positive: 0"
2018-11-10,"Negative: 0, Neutral: 21, Positive: 0"
2018-11-09,"Negative: 0, Neutral: 52, Positive: 0"
2018-11-08,"Negative: 0, Neutral: 40, Positive: 0"
2018-11-07,"Negative: 0, Neutral: 50, Positive: 0"
2018-11-06,"Negative: 0, Neutral: 37, Positive: 0"
2018-11-05,"Negative: 0, Neutral: 31, Positive: 0"
2018-11-04,"Negative: 0, Neutral: 18, Positive: 0"
2018-11-03,"Negative: 0, Neutral: 21, Positive: 0"
2018-11-02,"Negative: 0, Neutral: 44, Positive: 0"
2018-11-01,"Negative: 0, Neutral: 58, Positive: 0"
2018-10-31,"Negative: 0, Neutral: 88, Positive: 1"
2018-10-30,"Negative: 0, Neutral: 42, Positive: 0"
2018-10-29,"Negative: 0, Neutral: 41, Positive: 0"
2018-10-28,"Negative: 0, Neutral: 20, Positive: 0"
2018-10-27,"Negative: 0, Neutral: 29, Positive: 0"
2018-10-26,"Negative: 0, Neutral: 35, Positive: 1"
2018-10-25,"Negative: 0, Neutral: 50, Positive: 0"
2018-10-24,"Negative: 0, Neutral: 45, Positive: 0"
2018-10-23,"Negative: 0, Neutral: 51, Positive: 0"
2018-10-22,"Negative: 0, Neutral: 63, Positive: 0"
2018-10-21,"Negative: 0, Neutral: 19, Positive: 0"
2018-10-20,"Negative: 0, Neutral: 18, Positive: 0"
2018-10-19,"Negative: 0, Neutral: 53, Positive: 0"
2018-10-18,"Negative: 0, Neutral: 42, Positive: 0"
2018-10-17,"Negative: 0, Neutral: 45, Positive: 0"
2018-10-16,"Negative: 0, Neutral: 68, Positive: 0"
2018-10-15,"Negative: 0, Neutral: 95, Positive: 0"
2018-10-14,"Negative: 0, Neutral: 23, Positive: 0"
2018-10-13,"Negative: 0, Neutral: 31, Positive: 0"
2018-10-12,"Negative: 0, Neutral: 55, Positive: 0"
2018-10-11,"Negative: 0, Neutral: 55, Positive: 0"
2018-10-10,"Negative: 0, Neutral: 61, Positive: 0"
2018-10-09,"Negative: 0, Neutral: 52, Positive: 0"
2018-10-08,"Negative: 0, Neutral: 37, Positive: 1"
2018-10-07,"Negative: 0, Neutral: 27, Positive: 0"
2018-10-06,"Negative: 0, Neutral: 23, Positive: 0"
2018-10-05,"Negative: 0, Neutral: 48, Positive: 0"
2018-10-04,"Negative: 0, Neutral: 51, Positive: 0"
2018-10-03,"Negative: 0, Neutral: 45, Positive: 0"
2018-10-02,"Negative: 0, Neutral: 42, Positive: 1"
2018-10-01,"Negative: 0, Neutral: 41, Positive: 0"
2018-09-30,"Negative: 0, Neutral: 10, Positive: 0"
2018-09-29,"Negative: 0, Neutral: 13, Positive: 0"
2018-09-28,"Negative: 0, Neutral: 33, Positive: 0"
2018-09-27,"Negative: 0, Neutral: 40, Positive: 0"
2018-09-26,"Negative: 0, Neutral: 40, Positive: 0"
2018-09-25,"Negative: 0, Neutral: 46, Positive: 0"
2018-09-24,"Negative: 0, Neutral: 24, Positive: 0"
2018-09-23,"Negative: 0, Neutral: 30, Positive: 0"
2018-09-22,"Negative: 0, Neutral: 35, Positive: 0"
2018-09-21,"Negative: 0, Neutral: 65, Positive: 0"
2018-09-20,"Negative: 0, Neutral: 40, Positive: 0"
2018-09-19,"Negative: 0, Neutral: 47, Positive: 0"
2018-09-18,"Negative: 0, Neutral: 36, Positive: 0"
2018-09-17,"Negative: 0, Neutral: 36, Positive: 0"
2018-09-16,"Negative: 0, Neutral: 18, Positive: 0"
2018-09-15,"Negative: 0, Neutral: 19, Positive: 0"
2018-09-14,"Negative: 0, Neutral: 40, Positive: 1"
2018-09-13,"Negative: 0, Neutral: 32, Positive: 0"
2018-09-12,"Negative: 0, Neutral: 47, Positive: 0"
2018-09-11,"Negative: 0, Neutral: 40, Positive: 0"
2018-09-10,"Negative: 0, Neutral: 53, Positive: 0"
2018-09-09,"Negative: 0, Neutral: 14, Positive: 0"
2018-09-08,"Negative: 0, Neutral: 14, Positive: 0"
2018-09-07,"Negative: 0, Neutral: 25, Positive: 0"
2018-09-06,"Negative: 0, Neutral: 34, Positive: 0"
2018-09-05,"Negative: 0, Neutral: 46, Positive: 0"
2018-09-04,"Negative: 0, Neutral: 39, Positive: 0"
2018-09-03,"Negative: 0, Neutral: 24, Positive: 0"
2018-09-02,"Negative: 0, Neutral: 18, Positive: 0"
2018-09-01,"Negative: 0, Neutral: 15, Positive: 0"
2018-08-31,"Negative: 0, Neutral: 28, Positive: 0"
2018-08-30,"Negative: 0, Neutral: 39, Positive: 0"
2018-08-29,"Negative: 0, Neutral: 60, Positive: 0"
2018-08-28,"Negative: 0, Neutral: 61, Positive: 1"
2018-08-27,"Negative: 0, Neutral: 40, Positive: 0"
2018-08-26,"Negative: 0, Neutral: 35, Positive: 0"
2018-08-25,"Negative: 0, Neutral: 22, Positive: 0"
2018-08-24,"Negative: 0, Neutral: 42, Positive: 0"
2018-08-23,"Negative: 0, Neutral: 43, Positive: 1"
2018-08-22,"Negative: 0, Neutral: 52, Positive: 0"
2018-08-21,"Negative: 0, Neutral: 44, Positive: 0"
2018-08-20,"Negative: 0, Neutral: 54, Positive: 0"
2018-08-19,"Negative: 0, Neutral: 6, Positive: 0"
2018-08-18,"Negative: 0, Neutral: 14, Positive: 0"
2018-08-17,"Negative: 0, Neutral: 39, Positive: 0"
2018-08-16,"Negative: 0, Neutral: 35, Positive: 0"
2018-08-15,"Negative: 0, Neutral: 42, Positive: 0"
2018-08-14,"Negative: 0, Neutral: 59, Positive: 1"
2018-08-13,"Negative: 0, Neutral: 52, Positive: 0"
2018-08-12,"Negative: 0, Neutral: 29, Positive: 0"
2018-08-11,"Negative: 0, Neutral: 20, Positive: 0"
2018-08-10,"Negative: 0, Neutral: 47, Positive: 0"
2018-08-09,"Negative: 0, Neutral: 42, Positive: 0"
2018-08-08,"Negative: 0, Neutral: 50, Positive: 0"
2018-08-07,"Negative: 0, Neutral: 50, Positive: 0"
2018-08-06,"Negative: 0, Neutral: 46, Positive: 0"
2018-08-05,"Negative: 0, Neutral: 25, Positive: 0"
2018-08-04,"Negative: 0, Neutral: 26, Positive: 1"
2018-08-03,"Negative: 0, Neutral: 74, Positive: 0"
2018-08-02,"Negative: 0, Neutral: 37, Positive: 0"
2018-08-01,"Negative: 0, Neutral: 44, Positive: 0"
2018-07-31,"Negative: 0, Neutral: 44, Positive: 0"
2018-07-30,"Negative: 0, Neutral: 40, Positive: 0"
2018-07-29,"Negative: 0, Neutral: 13, Positive: 0"
2018-07-28,"Negative: 0, Neutral: 20, Positive: 0"
2018-07-27,"Negative: 0, Neutral: 31, Positive: 0"
2018-07-26,"Negative: 0, Neutral: 49, Positive: 0"
2018-07-25,"Negative: 0, Neutral: 32, Positive: 0"
2018-07-24,"Negative: 0, Neutral: 44, Positive: 1"
2018-07-23,"Negative: 0, Neutral: 27, Positive: 0"
2018-07-22,"Negative: 0, Neutral: 14, Positive: 0"
2018-07-21,"Negative: 0, Neutral: 22, Positive: 1"
2018-07-20,"Negative: 0, Neutral: 31, Positive: 0"
2018-07-19,"Negative: 0, Neutral: 47, Positive: 0"
2018-07-18,"Negative: 0, Neutral: 45, Positive: 0"
2018-07-17,"Negative: 0, Neutral: 48, Positive: 1"
2018-07-16,"Negative: 0, Neutral: 40, Positive: 0"
2018-07-15,"Negative: 0, Neutral: 23, Positive: 0"
2018-07-14,"Negative: 0, Neutral: 15, Positive: 0"
2018-07-13,"Negative: 0, Neutral: 27, Positive: 0"
2018-07-12,"Negative: 0, Neutral: 23, Positive: 0"
2018-07-11,"Negative: 0, Neutral: 33, Positive: 0"
